ZCTA5,concat_county_name,concat_state_name
50144,Decatur County,Iowa
50146,Dallas County,Iowa
50147,Decatur County|Wayne County,Iowa
50148,Marshall County,Iowa
50149,Madison County|Union County,Iowa
50150,Monroe County,Iowa
50151,Lucas County|Warren County,Iowa
50153,Jasper County|Mahaska County|Poweshiek County,Iowa
50154,Hardin County|Story County,Iowa
50155,Adair County|Madison County,Iowa
50156,Boone County|Dallas County|Polk County,Iowa
50157,Poweshiek County,Iowa
50158,Marshall County|Tama County,Iowa
50160,Warren County,Iowa
50161,Polk County|Story County,Iowa
50162,Marshall County,Iowa
50163,Marion County,Iowa
50164,Adair County|Guthrie County,Iowa
50165,Wayne County,Iowa
50166,Warren County,Iowa
50167,Dallas County,Iowa
50168,Jasper County,Iowa
50169,Jasper County|Polk County,Iowa
50170,Jasper County|Marion County,Iowa
50171,Poweshiek County,Iowa
50173,Tama County,Iowa
50174,Clarke County|Union County,Iowa
50201,Story County,Iowa
50206,Hardin County|Marshall County|Story County,Iowa
50207,Mahaska County|Poweshiek County,Iowa
50208,Jasper County,Iowa
50210,Clarke County|Madison County|Warren County,Iowa
50211,Madison County|Warren County,Iowa
50212,Boone County,Iowa
50213,Clarke County,Iowa
50214,Marion County,Iowa
50216,Guthrie County,Iowa
50217,Boone County|Greene County,Iowa
50218,Madison County,Iowa
50219,Mahaska County|Marion County,Iowa
50220,Boone County|Dallas County|Greene County,Iowa
50222,Madison County,Iowa
50223,Boone County,Iowa
50225,Marion County|Warren County,Iowa
50226,Polk County|Story County,Iowa
50227,Franklin County,Iowa
50228,Jasper County|Marion County,Iowa
50229,Madison County|Warren County,Iowa
50230,Hamilton County|Hardin County,Iowa
50231,Hamilton County,Iowa
50232,Jasper County,Iowa
50233,Dallas County|Guthrie County,Iowa
50234,Jasper County|Marshall County,Iowa
50235,Boone County|Dallas County|Greene County,Iowa
50236,Story County,Iowa
50237,Jasper County|Marion County|Polk County,Iowa
50238,Lucas County|Wayne County,Iowa
50239,Marshall County,Iowa
50240,Madison County|Warren County,Iowa
50242,Poweshiek County,Iowa
50243,Polk County|Story County,Iowa
50244,Boone County|Polk County|Story County,Iowa
50246,Hamilton County,Iowa
50247,Marshall County|Story County,Iowa
50248,Boone County|Hamilton County|Story County,Iowa
50249,Boone County|Hamilton County|Webster County,Iowa
50250,Adair County|Guthrie County,Iowa
50251,Jasper County,Iowa
50252,Marion County,Iowa
50254,Union County,Iowa
50255,Keokuk County,Iowa
50256,Mahaska County|Marion County,Iowa
50257,Clarke County|Madison County|Warren County,Iowa
50258,Hardin County|Marshall County,Iowa
50261,Dallas County|Madison County,Iowa
50262,Decatur County,Iowa
50263,Dallas County,Iowa
50264,Clarke County|Decatur County,Iowa
50265,Polk County,Iowa
50266,Dallas County|Polk County,Iowa
50268,Keokuk County|Mahaska County,Iowa
50271,Hamilton County|Wright County,Iowa
50272,Lucas County,Iowa
50273,Madison County,Iowa
50274,Cass County,Iowa
50275,Clarke County,Iowa
50276,Boone County|Dallas County,Iowa
50277,Dallas County|Guthrie County,Iowa
50278,Story County,Iowa
50309,Polk County,Iowa
50310,Polk County,Iowa
50311,Polk County,Iowa
50312,Polk County,Iowa
50313,Polk County,Iowa
50314,Polk County,Iowa
50315,Polk County,Iowa
50316,Polk County,Iowa
50317,Polk County,Iowa
50319,Polk County,Iowa
50320,Polk County|Warren County,Iowa
50321,Polk County,Iowa
50322,Polk County,Iowa
50323,Dallas County|Polk County,Iowa
50324,Polk County,Iowa
50325,Dallas County|Polk County,Iowa
50327,Polk County,Iowa
50401,Cerro Gordo County,Iowa
50420,Franklin County|Wright County,Iowa
50421,Wright County,Iowa
50423,Hancock County,Iowa
50424,Kossuth County|Winnebago County,Iowa
50426,Mitchell County,Iowa
50428,Cerro Gordo County,Iowa
50430,Hancock County|Kossuth County,Iowa
50431,Franklin County,Iowa
50432,Hancock County,Iowa
50433,Butler County|Cerro Gordo County|Floyd County|Franklin County,Iowa
50434,Cerro Gordo County|Worth County,Iowa
50435,Floyd County,Iowa
50436,Hancock County|Winnebago County,Iowa
50438,Hancock County,Iowa
50439,Hancock County,Iowa
50440,Worth County,Iowa
50441,Franklin County,Iowa
50444,Cerro Gordo County|Worth County,Iowa
50446,Winnebago County|Worth County,Iowa
50447,Hancock County|Wright County,Iowa
50448,Worth County,Iowa
50449,Cerro Gordo County|Hancock County,Iowa
50450,Winnebago County|Worth County,Iowa
50451,Kossuth County,Iowa
50452,Franklin County,Iowa
50453,Winnebago County,Iowa
50454,Mitchell County,Iowa
50455,Mitchell County,Iowa
50456,Worth County,Iowa
50457,Cerro Gordo County|Franklin County|Hancock County|Wright County,Iowa
50458,Cerro Gordo County|Floyd County|Mitchell County,Iowa
50459,Worth County,Iowa
50460,Floyd County|Mitchell County,Iowa
50461,Floyd County|Mitchell County,Iowa
50464,Cerro Gordo County|Worth County,Iowa
50465,Winnebago County,Iowa
50466,Howard County|Mitchell County,Iowa
50467,Cerro Gordo County,Iowa
50468,Cerro Gordo County|Floyd County,Iowa
50469,Cerro Gordo County,Iowa
50470,Wright County,Iowa
50471,Floyd County|Mitchell County,Iowa
50472,Mitchell County|Worth County,Iowa
50473,Winnebago County,Iowa
50475,Cerro Gordo County|Franklin County,Iowa
50476,Mitchell County,Iowa
50477,Cerro Gordo County,Iowa
50478,Winnebago County,Iowa
50479,Cerro Gordo County|Franklin County,Iowa
50480,Hancock County|Kossuth County,Iowa
50482,Cerro Gordo County|Hancock County,Iowa
50483,Hancock County|Kossuth County,Iowa
50484,Hancock County|Kossuth County|Winnebago County,Iowa
50501,Webster County,Iowa
50510,Buena Vista County|Pocahontas County,Iowa
50511,Kossuth County,Iowa
50514,Emmet County|Kossuth County,Iowa
50515,Clay County|Palo Alto County,Iowa
50516,Humboldt County|Webster County,Iowa
50517,Kossuth County,Iowa
50518,Webster County,Iowa
50519,Humboldt County|Kossuth County,Iowa
50520,Humboldt County|Pocahontas County,Iowa
50521,Webster County,Iowa
50522,Kossuth County,Iowa
50523,Webster County,Iowa
50524,Pocahontas County|Webster County,Iowa
50525,Wright County,Iowa
50527,Palo Alto County,Iowa
50528,Palo Alto County,Iowa
50529,Humboldt County,Iowa
50530,Boone County|Webster County,Iowa
50531,Emmet County,Iowa
50532,Hamilton County|Webster County,Iowa
50533,Humboldt County|Webster County|Wright County,Iowa
50535,Sac County,Iowa
50536,Palo Alto County,Iowa
50538,Calhoun County|Webster County,Iowa
50539,Kossuth County|Palo Alto County,Iowa
50540,Calhoun County|Pocahontas County,Iowa
50541,Humboldt County|Pocahontas County,Iowa
50542,Humboldt County|Wright County,Iowa
50543,Webster County,Iowa
50544,Webster County,Iowa
50545,Humboldt County,Iowa
50546,Pocahontas County,Iowa
50548,Humboldt County|Webster County,Iowa
50551,Calhoun County,Iowa
50554,Buena Vista County|Palo Alto County|Pocahontas County,Iowa
50556,Kossuth County,Iowa
50557,Webster County,Iowa
50558,Humboldt County|Kossuth County,Iowa
50559,Kossuth County,Iowa
50560,Humboldt County|Kossuth County,Iowa
50561,Calhoun County|Sac County,Iowa
50562,Palo Alto County|Pocahontas County,Iowa
50563,Calhoun County|Pocahontas County|Webster County,Iowa
50565,Buena Vista County,Iowa
50566,Webster County,Iowa
50567,Sac County,Iowa
50568,Buena Vista County|Sac County,Iowa
50569,Webster County,Iowa
50570,Humboldt County|Kossuth County,Iowa
50571,Pocahontas County,Iowa
50573,Pocahontas County,Iowa
50574,Pocahontas County,Iowa
50575,Calhoun County|Pocahontas County,Iowa
50576,Buena Vista County,Iowa
50577,Humboldt County|Wright County,Iowa
50578,Emmet County|Palo Alto County,Iowa
50579,Calhoun County,Iowa
50581,Palo Alto County|Pocahontas County,Iowa
50582,Humboldt County,Iowa
50583,Sac County,Iowa
50585,Buena Vista County|Clay County,Iowa
50586,Calhoun County|Webster County,Iowa
50588,Buena Vista County,Iowa
50590,Kossuth County,Iowa
50591,Humboldt County|Webster County,Iowa
50593,Pocahontas County,Iowa
50594,Webster County,Iowa
50595,Hamilton County,Iowa
50597,Kossuth County|Palo Alto County,Iowa
50598,Kossuth County|Palo Alto County,Iowa
50599,Hamilton County|Wright County,Iowa
50601,Butler County|Franklin County|Grundy County|Hardin County,Iowa
50602,Butler County,Iowa
50603,Chickasaw County|Howard County,Iowa
50604,Butler County|Grundy County,Iowa
50605,Butler County|Franklin County,Iowa
50606,Clayton County|Fayette County,Iowa
50607,Buchanan County|Fayette County,Iowa
50609,Grundy County|Marshall County|Tama County,Iowa
50611,Butler County,Iowa
50612,Black Hawk County|Tama County,Iowa
50613,Black Hawk County|Butler County|Grundy County,Iowa
50616,Chickasaw County|Floyd County,Iowa
50619,Butler County,Iowa
50620,Floyd County,Iowa
50621,Grundy County|Marshall County,Iowa
50622,Bremer County,Iowa
50624,Grundy County,Iowa
50625,Butler County|Franklin County,Iowa
50626,Black Hawk County,Iowa
50627,Grundy County|Hardin County,Iowa
50628,Howard County|Mitchell County,Iowa
50629,Black Hawk County|Bremer County|Buchanan County|Fayette County,Iowa
50630,Bremer County|Chickasaw County,Iowa
50632,Marshall County|Tama County,Iowa
50633,Franklin County,Iowa
50634,Black Hawk County,Iowa
50635,Marshall County|Tama County,Iowa
50636,Butler County|Floyd County,Iowa
50638,Grundy County,Iowa
50641,Buchanan County,Iowa
50642,Grundy County,Iowa
50643,Black Hawk County|Grundy County,Iowa
50644,Buchanan County,Iowa
50645,Bremer County|Chickasaw County|Floyd County,Iowa
50647,Black Hawk County|Bremer County,Iowa
50648,Black Hawk County|Buchanan County,Iowa
50650,Buchanan County|Fayette County,Iowa
50651,Benton County|Black Hawk County,Iowa
50652,Tama County,Iowa
50653,Floyd County,Iowa
50654,Buchanan County|Delaware County,Iowa
50655,Fayette County,Iowa
50658,Chickasaw County|Floyd County,Iowa
50659,Chickasaw County,Iowa
50660,Butler County|Grundy County,Iowa
50662,Buchanan County|Fayette County,Iowa
50664,Fayette County,Iowa
50665,Butler County|Grundy County,Iowa
50666,Bremer County|Butler County,Iowa
50667,Black Hawk County,Iowa
50668,Bremer County,Iowa
50669,Black Hawk County|Grundy County|Tama County,Iowa
50670,Bremer County|Butler County,Iowa
50671,Buchanan County|Fayette County,Iowa
50672,Grundy County|Hardin County,Iowa
50673,Grundy County,Iowa
50674,Bremer County|Chickasaw County|Fayette County,Iowa
50675,Black Hawk County|Tama County,Iowa
50676,Bremer County,Iowa
50677,Bremer County,Iowa
50680,Grundy County,Iowa
50681,Fayette County,Iowa
50682,Buchanan County,Iowa
50701,Black Hawk County,Iowa
50702,Black Hawk County,Iowa
50703,Black Hawk County,Iowa
50707,Black Hawk County,Iowa
50801,Adair County|Adams County|Union County,Iowa
50830,Union County,Iowa
50833,Taylor County,Iowa
50835,Ringgold County,Iowa
50836,Ringgold County|Taylor County,Iowa
50837,Adair County|Adams County|Cass County,Iowa
50839,Adams County,Iowa
50840,Ringgold County|Taylor County,Iowa
50841,Adams County|Taylor County,Iowa
50842,Union County,Iowa
50843,Adams County|Cass County,Iowa
50845,Ringgold County|Union County,Iowa
50846,Adair County,Iowa
50847,Montgomery County,Iowa
50848,Taylor County,Iowa
50849,Adair County,Iowa
50851,Adams County|Ringgold County|Taylor County|Union County,Iowa
50853,Adams County|Cass County,Iowa
50854,Ringgold County,Iowa
50857,Adams County|Taylor County,Iowa
50858,Adair County,Iowa
50859,Adair County|Adams County,Iowa
50860,Ringgold County,Iowa
50861,Ringgold County|Union County,Iowa
50862,Taylor County,Iowa
50863,Ringgold County,Iowa
50864,Adams County|Cass County|Montgomery County|Page County|Taylor County,Iowa
51001,Plymouth County|Union County,Iowa|South Dakota
51002,Buena Vista County|Cherokee County,Iowa
51003,Sioux County,Iowa
51004,Woodbury County,Iowa
51005,Buena Vista County|Cherokee County,Iowa
51006,Ida County|Woodbury County,Iowa
51007,Woodbury County,Iowa
51008,Plymouth County,Iowa
51009,O'Brien County,Iowa
51010,Monona County,Iowa
51011,Sioux County,Iowa
51012,Cherokee County,Iowa
51014,Cherokee County,Iowa
51016,Ida County|Woodbury County,Iowa
51018,Ida County|Woodbury County,Iowa
51019,Crawford County|Ida County|Woodbury County,Iowa
51020,Cherokee County|Ida County|Sac County,Iowa
51022,O'Brien County|Plymouth County|Sioux County,Iowa
51023,Sioux County|Union County,Iowa|South Dakota
51024,Plymouth County,Iowa
51025,Cherokee County|Ida County,Iowa
51026,Monona County|Woodbury County,Iowa
51027,Plymouth County|Sioux County,Iowa
51028,Plymouth County|Woodbury County,Iowa
51029,Cherokee County,Iowa
51030,Woodbury County,Iowa
51031,Plymouth County,Iowa
51033,Buena Vista County|Clay County,Iowa
51034,Crawford County|Monona County|Woodbury County,Iowa
51035,Cherokee County,Iowa
51036,Sioux County,Iowa
51037,Cherokee County,Iowa
51038,Plymouth County,Iowa
51039,Woodbury County,Iowa
51040,Monona County,Iowa
51041,Sioux County,Iowa
51044,Woodbury County,Iowa
51046,Cherokee County|O'Brien County,Iowa
51047,Buena Vista County|Cherokee County|Clay County|O'Brien County,Iowa
51048,Cherokee County|Woodbury County,Iowa
51049,Cherokee County,Iowa
51050,Plymouth County,Iowa
51051,Monona County,Iowa
51052,Woodbury County,Iowa
51053,Ida County|Sac County,Iowa
51054,Woodbury County,Iowa
51055,Monona County|Woodbury County,Iowa
51056,Monona County|Woodbury County,Iowa
51058,Cherokee County|Clay County|O'Brien County,Iowa
51060,Crawford County|Monona County,Iowa
51061,Cherokee County|Ida County,Iowa
51062,Plymouth County,Iowa
51063,Monona County,Iowa
51101,Woodbury County,Iowa
51103,Woodbury County,Iowa
51104,Woodbury County,Iowa
51105,Woodbury County,Iowa
51106,Woodbury County,Iowa
51108,Plymouth County|Woodbury County,Iowa
51109,Plymouth County|Woodbury County,Iowa
51111,Woodbury County,Iowa
51201,Lyon County|O'Brien County|Sioux County,Iowa
51230,Lyon County,Iowa
51231,O'Brien County,Iowa
51232,Lyon County|Osceola County,Iowa
51234,Sioux County,Iowa
51235,Lyon County|Sioux County,Iowa
51237,Lyon County,Iowa
51238,O'Brien County|Sioux County,Iowa
51239,Lyon County|Sioux County,Iowa
51240,Lyon County|Sioux County,Iowa
51241,Lyon County,Iowa
51242,Lyon County,Iowa
51243,Lyon County|Osceola County,Iowa
51244,Sioux County,Iowa
51245,O'Brien County,Iowa
51246,Lyon County,Iowa
51247,Lyon County|Sioux County,Iowa
51248,O'Brien County|Osceola County,Iowa
51249,Osceola County,Iowa
51250,Sioux County,Iowa
51301,Clay County,Iowa
51331,Dickinson County,Iowa
51333,Clay County,Iowa
51334,Dickinson County|Emmet County,Iowa
51338,Clay County|Dickinson County,Iowa
51341,Clay County,Iowa
51342,Emmet County|Palo Alto County,Iowa
51343,Clay County,Iowa
51345,Dickinson County|Osceola County,Iowa
51346,Clay County|O'Brien County|Osceola County,Iowa
51347,Dickinson County,Iowa
